,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
23,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-012,MISC FITTINGS,2,25,50,150,,,300,,
24,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-012,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
25,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,911.04,194796296-031,FORKLIFT WHSE 3000# GAS/LP,1,128,319,911.04,. 00,232.6,911.04,,
26,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"1,440.94",218004457-006,FORKLIFT VARIABLE REACH 5000# 16-20',1,615,"1,384.00","2,791.00",916.3,912.3,"1,384.00",,
27,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PELLET PLANT,KEEWATIN,MN,55753,"4,984.00",215883715-003,CRANE 8.5-9 TON INDUSTRIAL,1,"1,131.00","2,063.00","4,984.00",. 00,1900,"4,984.00",,
28,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS-GARY WORKS,GARY,IN,46402-1060,"1,068.51",124205482-114,FORKLIFT WHSE 1000-4000# ELEC WALKBEHIND,1,164,425,"1,045.00",. 00,75,"1,045.00",,164
29,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-015,BOOM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
30,0.992,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,276.00",214264980-005,FORKLIFT WHSE 3000# GAS/LP,1,178,391,"1,276.00",. 00,1220,"1,276.00",,
31,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"1,890.00",206030745-012,BOOM 40-50' ARTICULATING,1,395,890,"1,890.00",. 00,2169,"1,890.00",,
32,0.869,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"4,449.00",219180774-001,GENERATOR 5.5-5.9 KW,1,120,312,826,,,826,,
33,0.869,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"4,449.00",219180774-001,GENERATOR 5.5-5.9 KW,1,120,312,826,,,826,,
34,0.869,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"4,449.00",219180774-001,GENERATOR 6.5-6.9 KW,1,125,314,829,31.2,31.80 28.00,829,,
35,0.869,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"4,449.00",219180774-001,GENERATOR 6.5-6.9 KW,1,125,314,829,87,36.8,829,,
36,0.869,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"4,449.00",219180774-001,GENERATOR 6.5-6.9 KW,1,125,314,829,89.1,,829,,
37,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PELLET PLANT,KEEWATIN,MN,55753,"4,984.00",215883715-005,CRANE 8.5-9 TON INDUSTRIAL,1,"1,131.00","2,063.00","4,984.00",. 00,1900,"4,984.00",,
38,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",,GRANITE CITY,IL,62040,605,790032319-031,"GLO/OFFICE CONTAINER 8X40X9'6""",1,,,605,,,605,,
39,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,950.00",228206323-005,SKID STEER MINI 301-600# TRACKED,1,284,805,"1,950.00",. 00,506.22,"1,950.00",,
40,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,416.00",228588022-001,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,87,205,578,. 00,416.2,578,,
41,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,229732095-003,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,217.37,578,,
42,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",USS CORPORATION,GARY,IN,46402-3101,"2,130.89",950351972-147,FORKLIFT ROUGH TERRAIN 8000# 15-22' 4WD,1,388,892,"2,084.00",. 00,2645.7,"2,084.00",,
43,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-002,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
44,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS - GRANITE CITY,GRANITE CITY,IL,62040,"1,925.00",216332284-005,FORKLIFT ROUGH TERRAIN 6000# 21-29',1,375,900,"1,925.00",. 00,5116.8,"1,925.00",,
45,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,545,215239896-007,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,426,248,545,. 00,2,545,,
46,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-046,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
47,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-046,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
48,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"1,541.00",212073536-003,HEATER 500K BTU DUCTED DIESEL,1,118,444,"1,293.00",,,"1,293.00",,
49,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"1,541.00",212073536-003,"HEAT DUCT 12"" X 25' HIGH TEMP",2,12.00 12.00,42,124,,,248,,
50,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,774.00",228303276-005,FORKLIFT VARIABLE REACH 5000# 16-20',1,374,843,"1,774.00",. 00,1192.5,"1,774.00",,
51,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",,,,,403,221550302-001,SHOP SUPPLIES,1,,,,,,15.5,,
52,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",,,,,403,221550302-001,LABOR-REPAIR,,,,,,,155,,
53,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",,,,,403,221550302-001,LABOR-REPAIR,1.5,,,,,,232.5,,
54,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,919.00-,216226052-006,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,87,919.00-,,
55,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"3,255.80",211096236-007,GENERATOR 125-149 KVA TIER 4,1,945,"1,182.00","3,250.00",1190.1,1179.8,"2,364.00",,
56,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214602284-010,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,300,470,,
57,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,519,190366882-024,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,120,236,519,. 00,1,519,,
58,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS-GARY WORKS,GARY,IN,46402-1060,"1,068.51",124205482-100,FORKLIFT WHSE 1000-4000# ELEC WALKBEHIND,1,164,425,"1,045.00",. 00,75,"1,045.00",,
59,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214026550-001,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,861.91,"1,507.00",,
60,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-008,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
61,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-006,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
62,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS - GRANITE CITY,GRANITE CITY,IL,62040,"2,240.00",216332284-001,FORKLIFT ROUGH TERRAIN 6000# 21-29',1,375,900,"1,925.00",. 00,5116.8,"1,925.00",,
63,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-037,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
64,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-037,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
65,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,510,214566431-006,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,142,281,510,. 00,220,510,,
66,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-012,BOOM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
67,0.992,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,276.00",214264980-001,FORKLIFT WHSE 3000# GAS/LP,1,178,391,"1,276.00",. 00,1220,"1,276.00",,
68,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,"2,000.00",211446107-010,FORKLIFT WHSE 8000# GAS/LP,1,300,700,"2,000.00",. 00,2,"2,000.00",,
69,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"1,689.00",214370586-009,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,1057,"1,689.00",,
70,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"4,258.71",217168087-001,FORKLIFT VARIABLE REACH 9000# 30-45',1,760,"1,625.00","3,775.00",2482,2475.5,"3,775.00",,
71,0.951,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-049,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
72,0.951,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-049,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
73,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,228757715-001,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,415,578,,
74,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-005,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
75,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,545,215239896-011,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,426,248,545,230,2,545,,
76,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,392.00",218880106-004,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,79,549,"2,196.00",,,"2,196.00",,
77,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,392.00",218880106-004,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,79,549,"2,196.00",,,"2,196.00",,
78,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,578,223046261-005,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,13.4,578,,
79,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"9,360.00",216707349-015,"4"" QC TEE",5,14,28,84,,,420,,
80,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"9,360.00",216707349-015,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
81,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"9,360.00",216707349-015,1 X 50 HYD HOSE,2,55,110,330,,,660,,
82,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"9,360.00",216707349-015,1-1/4 X 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
83,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",GRAYCOR JOBSITE,,,,4238.53,227818722-001,"PUMP 6"" VAC ASSIST - DIESEL",1,549.11 549.11,"1,098.24","3,294.83",2914.3,2616.5,"2,745.59",,
84,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",GRAYCOR JOBSITE,,,,4238.53,227818722-001,ENVIRONMENTAL SERVICE CHARGE,1,,,,,,54.91,,
85,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",GRAYCOR JOBSITE,,,,4238.53,227818722-001,DELIVERY CHARGE,1,,,,,,600,,
86,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",GRAYCOR JOBSITE,,,,4238.53,227818722-001,PICKUP CHARGE,1,,,,,,600,,
87,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-018,HOSE 4X20 RUBBER SUCTION - CAMLOCK,4,38,76,225,,,900,,
88,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-018,HOSE 3X50 LAYFLAT DISCHARGE - CAMLOCK,18,21,42,125,,,"2,250.00",,
89,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"12,629.06",218905142-001,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
90,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"12,629.06",218905142-001,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
91,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"12,629.06",218905142-001,HOSE 3X20 TANK TRUCK CAMLOCK,2,19.72 19.72,39.46,118.53,,,237.06,,
92,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-003,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
93,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,573,228302995-005,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,261,448,573,. 00,230,573,,
94,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PELLET PLANT,KEEWATIN,MN,55753,"4,984.00",210566551-005,CRANE 8.5-9 TON INDUSTRIAL,1,"1,131.00","2,063.00","4,984.00",. 00,1878,"4,984.00",,
95,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",,GRANITE CITY,IL,62040,605,790032319-021,"GLO/OFFICE CONTAINER 8X40X9'6""",1,,,605,,,605,,
96,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"1,890.00",206030745-020,BOOM 40-50' ARTICULATING,1,395,890,"1,890.00",. 00,2169,"1,890.00",,
97,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS-GARY WORKS,GARY,IN,46402-1060,"1,068.51",124205482-102,FORKLIFT WHSE 1000-4000# ELEC WALKBEHIND,1,164,425,"1,045.00",. 00,75,"1,045.00",,164
98,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,229732095-001,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,217.37,578,,
99,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS CORPORATION,GARY,IN,46402-3101,"2,130.89",950351972-150,FORKLIFT ROUGH TERRAIN 8000# 15-22' 4WD,1,388,892,"2,084.00",. 00,2645.7,"2,084.00",,
100,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-001,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",,,"3,485.00",,
101,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-001,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,. 00,967.45,330,,
102,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"2,473.00",216226052-001,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,87,"2,133.00",,
103,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265736-003,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,1725,470,,
104,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC,KEEWATIN,MN,55753,"1,940.00",225378402-003,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,164.9,970,,
105,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC,KEEWATIN,MN,55753,"1,940.00",225378402-003,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,3946.8,970,,
106,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"2,483.00",225314871-001,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,633,"2,133.00",,
107,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"2,650.00",225947093-003,MODULAR BLDG 24X60 W/1-RR,1,,,"2,550.00",,,"2,550.00",,
108,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"2,650.00",225947093-003,OFFICE TRAILER STEPS,2,,,50,,,100,,
109,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,950.00",228206323-003,SKID STEER MINI 301-600# TRACKED,1,284,805,"1,950.00",. 00,506.22,"1,950.00",,
110,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"4,643.61",214571885-002,CRANE 8.5-9 TON INDUSTRIAL,1,897,"1,792.00","4,529.00",1321.3,1316,"4,529.00",,
111,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,791,214551178-002,SWEEPER WALKBEHIND,1,199,453,791,. 00,285,791,,
112,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,225035206-004,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,1,578,,
113,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,689.00",214307947-008,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,850,"1,689.00",,
114,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,890,203334558-019,COMPRESSOR 175-195 CFM TIER 4,1,147,370,890,. 00,618,890,,
115,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,583.00",228073836-001,FORKLIFT WHSE 6000# GAS/LP,1,301,781,"1,583.00",. 00,1100.46,"1,583.00",,
116,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",,GRANITE CITY,IL,62040,605,790032319-026,"GLO/OFFICE CONTAINER 8X40X9'6""",1,,,605,,,605,,
117,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,"2,000.00",211446107-004,FORKLIFT WHSE 8000# GAS/LP,1,300,700,"2,000.00",. 00,2,"2,000.00",,
118,0.915,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"29,559.00",232623130-001,GENERATOR 400-499 KVA,1,"2,293.00","2,870.00","7,884.00",.,8932,"7,884.00",00,
119,0.915,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"29,559.00",232623130-001,GENERATOR 400-499 KVA,1,"2,293.00","2,870.00","7,884.00",. 00,7596,"7,884.00",,
120,0.915,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"29,559.00",232623130-001,GENERATOR 300-349 KVA TIER 4,1,"2,150.00","2,688.00","7,391.00",. 00,2939,"7,391.00",,
121,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,890,203334558-011,COMPRESSOR 175-195 CFM TIER 4,1,147,370,890,. 00,618,890,,
122,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS GARY,GARY,IN,46402-3101,"3,740.31",220867170-003,SKID STEER TRACK LOADER 1700-1999#,1,471,"1,343.00","2,943.00",,,"2,943.00",,471
123,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS GARY,GARY,IN,46402-3101,"3,740.31",220867170-003,"SKID STEER BUCKET 66"" SMOOTH",1,110,248,715,. 00,1216.5,715,,
124,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-004,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",. 00,967.45,"3,485.00",,
125,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-004,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,,,330,,
126,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214026550-006,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,861.91,"1,507.00",,
127,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"2,650.00",225947093-008,MODULAR BLDG 24X60 W/1-RR,1,,,"2,550.00",,,"2,550.00",,
128,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"2,650.00",225947093-008,OFFICE TRAILER STEPS,2,,,50,,,100,,
129,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,020.27",190103876-033,BOX 25 YD VACUUM ROLL OFF,1,241.34 34.47,241.34,965.41,,,965.41,,
130,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"2,133.00",216226052-003,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,87,"2,133.00",,
131,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265736-006,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,1725,470,,
132,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,225035206-002,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,1,578,,
133,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214304475-011,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,850,470,,
134,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-004,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
135,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-004,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
136,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-004,HOSE 3X20 TANK TRUCK CAMLOCK,2,19.72 19.72,39.46,118.53,,,237.06,,
137,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-053,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
138,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-053,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
139,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,791,214551178-001,SWEEPER WALKBEHIND,1,199,453,791,. 00,285,791,,
140,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",,GRANITE CITY,IL,62040,605,790032319-034,"GLO/OFFICE CONTAINER 8X40X9'6""",1,,,605,,,605,,
141,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,229732095-005,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,217.37,578,,
